시군명,사업장명,인허가일자,영업상태명,폐업일자,병상수(개),의료기관종별명,의료인수(명),입원실수(개),진료과목내용,연면적(㎡),소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
평택시,평택바른한의원,20160421,영업중,,,1,86.93,"경기도 평택시 세교공원로 33, 상가동 206호 (세교동, 부영원앙아파트)",경기도 평택시 세교동 557번지,17834,37.0034081,127.0816156,,,
평택시,백수당한의원,20130604,영업중,,,1,225.8,경기도 평택시 서동대로 3885-1 (용이동),경기도 평택시 용이동 468-4번지,17868,36.99440907,127.1385827,,,
평택시,해뜸한의원,20010414,영업중,,,1,135.84,경기도 평택시 평택로 93-1 (통복동),경기도 평택시 통복동 112-10번지,17918,36.99480164,127.0835277,,,
평택시,감초한의원,20050103,영업중,,,1,104.88,경기도 평택시 진위면 진위서로 62,경기도 평택시 진위면 견산리 507번지 6호,17714,37.1079836,127.0696409,,,
평택시,키즈쉬즈한의원,20110928,영업중,,,1,218.4,"경기도 평택시 안중읍 안현로서8길 23, 2층",경기도 평택시 안중읍 현화리 836번지 3호,17943,36.9790242,126.9227471,,,
평택시,평택사랑인한의원,20200421,영업중,,,2,223.7,"경기도 평택시 평남로 929, 우리타워 2층 209,210호 (비전동)","경기도 평택시 비전동 1013번지 1호 우리타워 209,2호",17852,37.00375739,127.1052349,,,
평택시,남서울한의원,19930323,영업중,,,1,0,경기도 평택시 서정역로 22 (서정동),경기도 평택시 서정동 340번지 1호,17783,37.0559906,127.0557783,,,
평택시,대정한의원,20070102,영업중,,,1,77.83,"경기도 평택시 서정역로 12, 1층 (이충동)",경기도 평택시 이충동 495번지 7호 1층,17783,37.0549544,127.0556201,,,
평택시,안중한의원,19910305,영업중,,,1,309.42,경기도 평택시 안중읍 안현로서6길 7 (대건빌딩),경기도 평택시 안중읍 현화리 854번지 1호,17940,36.9832446,126.9280216,,,
평택시,부인당한의원,19921124,영업중,,,1,356,"경기도 평택시 평택1로12번길 30, 2층,5층 (평택동)",경기도 평택시 평택동 39번지 7호,17910,36.9934105,127.0883903,,,
평택시,김성근한의원,20130805,영업중,,,1,163.12,"경기도 평택시 평남로 933, 4층 (비전동, 태성빌딩)",경기도 평택시 비전동 1013번지,17852,37.00399421,127.1048051,,,
평택시,평택왕한의원,20060111,영업중,,,1,225.33,"경기도 평택시 팽성읍 안정쇼핑로 41-1, 2층",경기도 평택시 팽성읍 안정리 38번지 9호,17982,36.96149562,127.0465461,,,
평택시,고려한의원,19910220,영업중,,,2,152.2,경기도 평택시 안중읍 안현로서8길 17,경기도 평택시 안중읍 현화리 837-1,17943,36.97869121,126.9233315,,,
평택시,세민제한의원,20050706,영업중,,,1,157,경기도 평택시 평택4로 52 (비전동),경기도 평택시 비전동 761외 3필지,17899,36.9923554,127.1012286,,,
평택시,평택한의원,20131230,영업중,,,1,142.45,경기도 평택시 원평2로28번길 27 (평택동),경기도 평택시 평택동 162-1번지,17921,36.9894406,127.0829492,,,
평택시,팽성경희한의원,20050524,영업중,,,1,74.9,경기도 평택시 팽성읍 부용로56번길 3,경기도 평택시 팽성읍 객사리 168-21,17990,36.9647457,127.0615879,,,
평택시,청담한의원,20170222,영업중,,,1,118.8,"경기도 평택시 청북읍 안청로 340, 302호 (KD Plaza)",경기도 평택시 청북읍 옥길리 1158번지 2호 KD Plaza 302호,17808,37.01824274,126.9156042,,,
평택시,지호당한의원,19651103,영업중,,,1,0,경기도 평택시 탄현로 285 (지산동),경기도 평택시 지산동 227번지 22호,17761,37.0779587,127.0550288,,,
평택시,참송한의원,20100910,영업중,,,1,432.4,"경기도 평택시 평택로 105 (통복동, 외3필지)",경기도 평택시 통복동 109번지 3호 외 3필지,17918,36.9956582,127.0826187,,,
평택시,옥수봉한의원,20050302,영업중,,,1,156.01,"경기도 평택시 서정역로 18, 2층 (서정동)",경기도 평택시 서정동 341번지 1호 2층,17783,37.05565723,127.0557331,,,
평택시,동희한의원,20120926,영업중,,,1,115.8,경기도 평택시 평택5로114번길 12 (비전동),경기도 평택시 비전2동 829번지 1호,17885,36.9956356,127.1111409,,,
평택시,이당한의원,20010210,영업중,,,3,126.06,경기도 평택시 평남로 709 (비전동),경기도 평택시 비전2동 830번지 6호,17885,36.9943816,127.112813,,,
평택시,이삭한의원,20160810,영업중,,,1,98.4,"경기도 평택시 만세로 1838 (비전동, SK타워)",경기도 평택시 비전동 996번지 SK타워,17851,37.0049954,127.1035593,,,
평택시,참조은한의원,20160726,영업중,,,1,60.4,"경기도 평택시 통복시장로 15-5, 1층 (통복동)",경기도 평택시 통복동 95-32번지 1층,17893,36.99677399,127.084979,,,
평택시,미올한의원,20160704,영업중,,,2,150,"경기도 평택시 중앙2로 13, 3층 305호 (평택동)",경기도 평택시 평택동 291번지 3층 305호,17909,36.9919958,127.0884785,,,
평택시,평택시민의료소비자생활협동조합 평택123한의원,20160701,영업중,,,1,165,"경기도 평택시 중앙로 110, 1층 (합정동)",경기도 평택시 합정동 741-8번지 1층,17908,36.9929639,127.0951747,,,
평택시,김재훈한의원,20070420,영업중,,,1,72.52,"경기도 평택시 평택1로 39, 1층 (통복동)",경기도 평택시 통복동 83번지 6호,17894,36.9954656,127.0875276,,,
평택시,제너지한의원,19970715,영업중,,,1,165.1,경기도 평택시 관광특구로 19 (서정동),경기도 평택시 서정동 818번지 35호,17774,37.06712528,127.0609809,,,
평택시,성신당한의원,20110602,영업중,,,1,73.08,"경기도 평택시 세교공원로 66, 204호 (세교동, 부영1차아파트상가2동)",경기도 평택시 세교동 555번지 부영(아) 상가 2동 204호,17836,37.0030809,127.0857497,,,
평택시,구군계한의원,19890712,영업중,,,2,257.75,"경기도 평택시 문화촌로 3, 5,6층 (비전동)","경기도 평택시 비전동 872번지 7호 (5,6층)",17871,36.9963818,127.1130293,,,
평택시,강남한의원,20180611,영업중,,,1,174.68,"경기도 평택시 청북읍 안청로 332, 한남프라자 202호",경기도 평택시 청북읍 옥길리 1162번지 1호 한남프라자,17808,37.0174049,126.9159085,,,
평택시,자혜한의원,19970711,영업중,,,3,160.35,경기도 평택시 탄현로 321 (신장동),경기도 평택시 신장동 214번지 14호,17753,37.0810131,127.0555032,,,
평택시,송탄한의원,19970521,영업중,,,1,119.3,"경기도 평택시 지산로 56, 3층 (지산동, 정우빌딩)",경기도 평택시 지산동 1073번지,17763,37.0793705,127.0611701,,,
평택시,으뜸한의원,20090514,영업중,,,1,267.66,경기도 평택시 중앙로 188-1 (합정동),경기도 평택시 합정동 767번지 7호,17904,36.99129906,127.103721,,,
평택시,대추나무한의원,20030722,영업중,,,1,158.62,경기도 평택시 안중읍 안중로 105,경기도 평택시 안중읍 안중리 275-1,17933,36.9887952,126.9280162,,,
평택시,인화당한의원,20000901,영업중,,,1,318.06,경기도 평택시 평택2로 21-1 (평택동),경기도 평택시 평택동39번지10호,17910,36.99338334,127.0886936,,,
평택시,주현욱한의원,20150529,영업중,,,1,157,"경기도 평택시 서동대로 3867-1, 1층 (용이동, 평산빌딩)",경기도 평택시 용이동 467-4번지 평산빌딩 1층,17868,36.9938884,127.1368068,,,
평택시,지산경희한의원,20130502,영업중,,,1,206.66,경기도 평택시 지산로 76 (지산동),경기도 평택시 지산동 1123번지,17729,37.0799282,127.0631723,,,
평택시,열린한의원,20040223,영업중,,,1,0,경기도 평택시 탄현로 326 (지산동),경기도 평택시 지산동 755번지 9호,17757,37.081202,127.0561219,,,
평택시,홍한의원,20030825,영업중,,,1,183.64,"경기도 평택시 관광특구로 11, 2층 (서정동)",경기도 평택시 서정동 821번지 3호 2층,17774,37.0672067,127.060205,,,
평택시,백도연한의원,19981109,영업중,,,1,758,경기도 평택시 서정역로 52-1 (서정동),경기도 평택시 서정동 308번지 10호,17779,37.0584869,127.054948,,,
평택시,일독한의원,20021010,영업중,,,1,145.49,경기도 평택시 팽성읍 팽성송화로 27,경기도 평택시 팽성읍 송화리 246-11 나동,17981,36.9509994,127.0524834,,,
평택시,필부취한의원,19941207,영업중,,,1,106.78,경기도 평택시 중앙로 43 (비전동),경기도 평택시 비전동 633번지14호,17895,36.99479845,127.0880886,,,
평택시,임한의원,19960223,영업중,,,1,190.88,경기도 평택시 탄현로336번길 6 (지산동),경기도 평택시 지산동 754번지 5호,17757,37.0816253,127.0566733,,,
평택시,장종덕한의원,19920227,영업중,,,1,330.48,경기도 평택시 평택2로10번길 34 (평택동),경기도 평택시 평택동 291번지 2호,17909,36.99191423,127.0891974,,,
평택시,구암한의원,19861129,영업중,,,1,149.19,경기도 평택시 중앙로 126 (합정동),경기도 평택시 합정동 752번지7호,17908,36.99274633,127.0969493,,,
평택시,명신한의원,20080324,영업중,,,1,171.04,"경기도 평택시 안중읍 안현로서6길 52, 2층 (아이맥스빌딩)",경기도 평택시 안중읍 현화리 249번지,17932,36.9847464,126.9234599,,,
평택시,규림한의원,20080318,영업중,,,1,330.48,"경기도 평택시 평택2로20번길 23, 4층 (평택동, 21세기빌딩)",경기도 평택시 평택동 289번지 4호 충일빌딩4층,17909,36.99224725,127.0897033,,,
평택시,평택의료소비자생활협동조합 나누리한의원,20150818,영업중,,,1,93,"경기도 평택시 지산로37번길 62, 1층 (지산동)",경기도 평택시 지산동 1004번지,17756,37.08187609,127.0599799,,,
평택시,효재한의원,20150803,영업중,,,2,151.58,"경기도 평택시 평남로 858 (비전동, 삼성타워)",경기도 평택시 비전동 1090번지 1호,17854,37.00005057,127.1115292,,,
평택시,동인한의원,19920428,영업중,,,1,0,경기도 평택시 중앙로 127 (비전동),경기도 평택시 비전동 739번지 12호,17897,36.9930255,127.0970844,,,
평택시,숨쉬는한의원,20160119,영업중,,,1,114,"경기도 평택시 평남로 941, 3층 (비전동, 우성메디피아)",경기도 평택시 비전동 1012-2번지 우성메디피아 3층,17852,37.00461026,127.1041852,,,
평택시,중앙한의원,20151016,영업중,,,1,110.4,"경기도 평택시 중앙로 29, 1층 (통복동)",경기도 평택시 통복동 84번지 3호,17894,36.9952411,127.0863703,,,
평택시,청명한의원,20090928,영업중,,,2,165.79,경기도 평택시 관광특구로 23 (서정동),경기도 평택시 서정동 818번지 38호,17774,37.06709801,127.0614531,,,
평택시,신통한의원,20090917,영업중,,,1,199.42,"경기도 평택시 중앙로 4, 2층 (통복동)",경기도 평택시 통복동 111번지 13호 (2층),17911,36.9951889,127.0836741,,,
평택시,신한의원,19650226,영업중,,,1,290.53,경기도 평택시 중앙1로 84 (비전동),경기도 평택시 비전동608번지7호외 1필지,17896,36.9966336,127.0920898,,,
평택시,사암서울경희한의원,20181119,영업중,,,1,84,"경기도 평택시 서정역로 15-1, 2층 (서정동)",경기도 평택시 서정동 343번지 18호,17783,37.0554321,127.0553394,,,
평택시,사상의학 반룡한의원,20100423,영업중,,,1,628.71,경기도 평택시 안중읍 안현로 541,경기도 평택시 안중읍 안중리 195번지 1호,17816,36.9966311,126.9375235,,,
평택시,경희 소나무한의원,20071005,영업중,,,1,158.61,경기도 평택시 안중읍 안중로 127,경기도 평택시 안중읍 안중리 292-19,17933,36.9888509,126.9306895,,,
평택시,경희한의원,20010816,영업중,,,1,104.31,"경기도 평택시 탄현로 341, 5층 (신장동)",경기도 평택시 신장동 212번지 10호,17753,37.08265264,127.0564491,,,
평택시,세교한의원,20180502,영업중,,,1,238,"경기도 평택시 세교상가1길 26, 2층 (세교동)",경기도 평택시 세교동 569번지 4호,17839,36.99912913,127.0799823,,,
평택시,함소아한의원,20140804,영업중,,,2,224.8,"경기도 평택시 평남로 717, 2층 (비전동, 트윈플라자)",경기도 평택시 비전동 877-4번지 트윈플라자 2층,17871,36.99471427,127.1136672,,,
평택시,기찬한의원,20190509,영업중,,,1,198.12,"경기도 평택시 송탄로 421, 2층 (지산동)",경기도 평택시 지산동 756번지 84호,17757,37.0811473,127.0576176,,,
평택시,천일당한의원,19850814,영업중,,,1,0,경기도 평택시 밀월로15번길 88 (신장동),경기도 평택시 신장동 274번지 154호,17760,37.0784288,127.0515316,,,
평택시,고치당한의원,20150312,영업중,,,1,294.84,"경기도 평택시 평남로 722, 1층 (비전동)",경기도 평택시 비전동 878번지 2호 외 1필지,17872,36.9942181,127.1142506,,,
평택시,123한의원,20150227,영업중,,,1,213.94,"경기도 평택시 탄현로336번길 19, 2층 (지산동)",경기도 평택시 지산동 753번지 11호 2층,17757,37.0817331,127.0574719,,,
평택시,경희두번한의원,20160412,영업중,,,1,94,"경기도 평택시 이충로35번길 28-22, 203호 (이충동, 리치플러스)",경기도 평택시 이충동 667번지 리치플러스 203호,17735,37.05978813,127.0659223,,,
평택시,물빛한의원,20060904,영업중,,,1,104.29,"경기도 평택시 이충로35번길 26, 301호 (이충동, 보람플러스)",경기도 평택시 이충동 668-1 보람플러스 301호,17735,37.05942757,127.0661693,,,
평택시,예림한의원,20090828,영업중,,,2,284.06,경기도 평택시 송탄로 147 (이충동),경기도 평택시 이충동 451번지 7호,17779,37.0568181,127.0589268,,,
평택시,다나을한의원,20090824,영업중,,,1,88.33,"경기도 평택시 이충로35번길 20-9, 이충센타프라자 (이충동)",경기도 평택시 이충동 664번지 8호 이충센타프라자,17735,37.06033109,127.066452,,,
평택시,자윤한의원,20170530,영업중,,,1,164.22,"경기도 평택시 비전2로 192, 301호 (비전동, 메가타워)",경기도 평택시 비전동 1090번지 3호 메가타워 301호,17854,37.0005459,127.1118108,,,
평택시,한진부부한의원,20060501,영업중,,,2,265.83,경기도 평택시 중앙로 202 (합정동),경기도 평택시 합정동 772-11,17904,36.9909644,127.1051921,,,
평택시,동의보감한의원,20060424,영업중,,,1,123.05,"경기도 평택시 안중읍 안현로서8길 15, 302호 (우성프라자)",경기도 평택시 안중읍 현화리 837번지 13호,17943,36.97857417,126.9234888,,,
평택시,사암비전한의원,20140331,영업중,,,1,183.4,"경기도 평택시 경기대로 271, 3층 (비전동, 패밀리타운)",경기도 평택시 비전동 830-2번지 패밀리타운 3층,17885,36.9949134,127.1127014,,,
평택시,경희종일한의원,20180919,영업중,,,1,86.9,"경기도 평택시 서재로 2, 한주빌딩 2층 (동삭동)",경기도 평택시 동삭동 711번지 13호 한주빌딩,17848,37.0098021,127.0987792,,,
평택시,동서한의원,20090303,영업중,,,1,165,경기도 평택시 오성면 숙성시장길 41,경기도 평택시 오성면 숙성리 145번지 3호,17819,37.0078477,126.9823997,,,
평택시,아이조아한의원,20041001,영업중,,,1,181.48,경기도 평택시 경기대로 261 (비전동),경기도 평택시 비전2동 844번지외 5필지,17885,36.99393979,127.1131943,,,
평택시,덕동한의원,20040706,영업중,,,1,132.54,"경기도 평택시 평택5로 191, 2층 (비전동)",경기도 평택시 비전동 819번지,17887,36.9964089,127.1027279,,,
